#OTU ID	M34.1.30.18	M5.9.5.17	M20.11.27.17	M2.8.22.17	M14.11.27.17	M2.7.25.17	M3.8.22.17	M1.8.8.17	M1.7.25.17	M23.11.8.17	M19.11.28.17	M9.7.25.17	M8.8.8.17	M19.12.11.17	M4.8.22.17	M11.11.27.17	M24.11.8.17	M33.2.27.18	M9.8.8.17	M24.12.19.17	M6.8.8.17	M4.9.5.17	M12.11.28.17	M30.11.8.17	M20.10.31.17	M6.9.5.17	M2.9.5.17	M31.3.12.18	M29.11.22.17	M15.10.31.17	M27.11.8.17	M27.12.6.17	M35.3.27.18	M15.12.11.17	M30.12.19.17	M2.9.19.17	M5.7.11.17	M22.12.6.17	M4.7.25.17	M2.8.8.17	M8.8.22.17	M29.12.6.17	M18.11.28.17	M38.3.13.18	M8.7.25.17	M36.3.13.18	M1.8.22.17	M38.3.27.18	M24.12.6.17	M9.9.19.17	M23.12.19.17	M34.3.12.18	M22.12.19.17	M17.11.27.17	M27.12.19.17	M30.11.22.17	M8.9.19.17	M32.2.13.18	M29.11.8.17	M7.8.8.17	M3.8.8.17	M21.11.8.17	M10.7.11.17	M1.7.11.17	M9.7.11.17	M10.8.22.17	M32.3.12.18	M3.7.11.17	M31.1.30.18	M9.9.5.17	M33.1.30.18	M31.2.13.18	M33.2.13.18	M10.9.5.17	M3.9.5.17	M35.4.9.18	M10.7.25.17	M19.11.14.17	M32.2.27.18	M33.3.12.18	M29.12.19.17	M12.12.11.17	M22.11.8.17	M18.12.11.17	CS.283	M37.3.27.18	M31.2.27.18	M5.8.22.17	TFS.023	M22.11.22.17	M34.2.13.18	M16.11.27.17	M10.8.8.17	M7.7.11.17	M12.11.14.17	M18.10.31.17	M35.3.13.18	TFS.026	M8.9.5.17	M16.10.31.17	M30.12.6.17	M6.8.22.17	M12.10.31.17	M8.7.11.17	M1.9.5.17	M17.10.31.17	M13.11.14.17	M17.11.14.17	M7.8.22.17	M13.10.31.17	M21.12.6.17	M23.12.6.17	M38.2.27.18	M9.8.22.17	M21.11.22.17	M37.4.9.18	CS.224	M16.11.14.17	M2.7.11.17	M1.9.19.17	M7.7.25.17	M27.11.22.17	M34.2.27.18	M15.11.14.17	M23.11.22.17	M38.4.9.18	M21.12.19.17	M35.2.27.18	M24.11.22.17	M37.3.13.18	M32.1.30.18	M11.10.31.17	M19.10.31.17	M7.9.5.17	M18.11.14.17	M6.7.11.17	M3.7.25.17	M13.11.27.17	M15.11.28.17	M14.11.14.17	M11.11.14.17	M4.8.8.17	M5.7.25.17	M14.10.31.17	M36.4.9.18	M37.2.27.18	M20.11.14.17	M4.7.11.17	M36.2.27.18	M36.3.27.18	M5.8.8.17
NR 036776.1 Blautia producta strain 2396 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	376.345434929874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.699654052581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321.068516021319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281.944287808729	0	12532.8552281154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 036819.1 Atopobium rimae strain ATCC 49626 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.5638738501156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403.26916872782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237.495843822733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 036821.1 Olsenella profusa strain D315A-29 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	3363.60578540195	0	0	0	0	0	0	0	3737.43533253339	0	0	0	0	0	0	0	0	333.227811193122	0	0	0	0	0	0	299.025177919981	0	0	0	1378.59727727038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3102.55495400462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231.61283598337	0	0	0	0	1086.20385330817	0	4795.44022141233	0	0	0	0	17743.8434240241	0	0	226.439019971922	0	885.582713425434	0	0	0	802.671290053297	0	0	0	0	0	0	0	0	119.836542955409	0	2116.85012701101	121.568722798998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3799.93350116373	0	0	220.145516186199	0	0	2375.63548249157	0	264.350952324306	0	0	0	1905.85096245474	0	0	0
NR 036853.1 Bifidobacterium angulatum strain B677 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	305.78234412745	0	0	0	0	0	85.165092531873	0	0	0	6122.07753528468	0	129.851579644466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	465.383243100693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2419.61501236692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2116.85012701101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2007.93132874856	0	0	0	949.983375290932	0	0	0	0	1628.051324318	0	0	0	0	0	0	0	0	0	0
NR 036865.1 Bradyrhizobium japonicum strain 3I1b6 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	638.626697150448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 036857.1 Bifidobacterium ruminantium strain Ru 687 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	388.341973942254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	455.819677735488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 036886.1 Serratia marcescens subsp. sakuensis strain KRED 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	165.461555007694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132.957506780833	0	0	0	0	0	0	0	0	0	0	0	128.485159964024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143.453499548121	0	0	0	0	0	0	0	0	0	0	0	0	149.615488195338	0	0	0	0	0	0	0	0	0	0	0	0	191.894381332515	0	190.861549032332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447.687693065318	0	0	0	0	0	0
NR 036869.2 Syntrophococcus sucromutans strain S195 16S ribosomal RNA gene  complete sequence	0	0	0	0	0	0	0	0	132.023658639628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147.889615191221	0	0	0	0	0	0	937.877349089673	1115.94688092847	0	0	1071.76828369706	0	0	0	0	0	0	1112.06872584726	0	0	0	0	138.293458719403	0	0	0	0	0	0	0	150.925171300069	691.826074924764	0	0	374.545863140942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1006.00248147279	0	0	0	468.449899283272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	996.636352310951	0	0	332.834082210018	123.914201806669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 036924.1 Weissella cibaria strain II-I-59 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	396.070975918885	0	0	0	0	0	0	0	0	0	0	0	0	125.803570305325	0	0	0	0	113.954919433872	0	0	0	0	0	0	0	0	1342.76251007072	0	0	0	454.1635442923	0	0	0	0	0	0	553.17383487761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	761.015702290657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137.012577754638	0	0	0	0	0	0	0	0	0	0	0	0	0	160.534258010659	0	0	0	0	0	0	371.742605420007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	712.487531468199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 036905.1 Staphylococcus hyicus strain D. Sompolinsky no. 1 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128.485159964024	0	0	253.671900763552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 037002.1 Streptococcus macedonicus strain LAB617 16S ribosomal RNA gene  complete sequence	104.15798683443	251.313111005001	0	73451.4708999987	0	0	76229.9863875024	0	132.023658639628	0	111.080255484588	7920.35360546419	275108.512933738	0	32824.9011986805	165.461555007694	0	129.851579644466	86214.6041153104	2135.04136642647	58563.4542941257	0	0	295.779230382443	0	15040.1304415051	0	0	275.489682911375	0	234.469337272418	1115.94688092847	504042.826960652	0	0	34688.0315101602	6922.81066112842	2343.27120660442	0	227.08177214615	418.626069240752	0	0	928650.951159301	19028.9116690197	117698.430026001	53242.98160697	1889194.76944253	398.872520342499	10936.5062128663	188.686365523227	0	0	113.422407730871	0	172.956518731191	18440.253578406	0	624.243105234903	94659.8047564392	385.455479892072	337.457817772778	0	25874.5338778823	33108.1383383294	114.077116130504	0	5075.42075238037	0	26192.080302193	0	0	122.310693623944	32671.014326939	165.152766308836	486874.166704979	14591.6086669523	0	0	0	0	0	923.378086391254	0	0	2412260.83656706	0	108648.466139302	0	0	0	0	95523.8503459678	0	0	0	258366.449937942	0	19923.0341732465	0	0	0	0	665.668164420037	0	0	0	0	0	0	727.219838557196	0	31718.4834974117	565.850898288301	8353.28841120454	54586.8341347388	60336.077591068	0	5047.95557799091	95710.7408720312	0	0	464.295663478503	0	1058.98549189876	2507483.88087197	0	219872.504485246	1621.36666470137	526031.17774297	0	125.495708046785	0	125352.418130557	0	474.991687645466	710.479573712256	274.81209722852	0	0	0	475.127096498313	576.103237700196	0	416797.242243811	1615827.19289391	0	0	422467.013678731	384290.540540541	1626.28069604814
NR 036982.1 Lactobacillus iners strain DSM 13335 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	194.170986971127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	752.128523722134	0	0	0	0	0	0	0	0	0	0	0	0	0	142.747023724555	0	0	0	0	0	0	246.831303145865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2951.94237808478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	855.593011516282	11559.7158001579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110.0727580931	0	0	0	0	0	0	0	0	0	0	0	0
NR 036951.1 Clostridium saccharobutylicum strain P262 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112.485939257593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	513.355806909769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201.877460381548	0	0	0	0	0
NR 036934.1 Parvimonas micra strain 3119B 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	421.685900229116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310.255495400462	0	0	0	0	0	0	0	0	0	0	0	0	163.835050870783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281.944287808729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1187.47921911367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 036980.1 Tetrasphaera veronensis strain Ver 1 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127.72533943009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163.835050870783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 036993.1 Eubacterium brachy strain BR-179 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155.127747700231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	474.991687645466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 037096.1 Streptococcus lutetiensis strain HDP90246 16S ribosomal RNA gene  partial sequence	0	628.282777512503	0	124.705383531407	0	1121.20192846732	388.928501977053	2524.22283062465	1716.30756231517	0	0	6557.71212495422	9910.42978648669	0	653.231864650358	0	0	0	13538.8859795895	0	211.039474933786	0	0	0	0	140.561966743039	113.954919433872	0	0	0	0	0	317.707423233944	0	0	671.381255035359	3461.40533056421	0	300.851409488853	113.540886073075	558.168092321003	0	0	1452.15160462752	8593.70204407341	0	15627.1608352925	6882.31245698555	0	2171.78846780324	94.3431827616136	0	0	0	0	0	0	351.7534911534	0	617.078257864662	0	0	0	1775.70330534487	14317.0327949532	0	0	203.016830095215	0	136637.875564909	0	0	0	254.249138731043	0	0	926.451343933481	0	0	0	0	0	0	0	0	3182.72514720104	0	602.932664480031	134.423056242607	0	0	0	765.415467515768	0	0	0	113.867981462293	0	0	0	0	0	0	336495.257114329	1486.97042168003	0	0	0	0	0	0	0	0	848.776347432452	0	171.118602303256	0	0	2406134.13636443	28358.7380361574	0	0	0	0	0	3837.88762665029	0	190.861549032332	147.396969518307	745.879018423212	0	0	0	0	0	1899.96675058186	0	0	0	0	0	0	0	0	0	1413.14222267084	0	68610.6346483705	0	0	0
NR 037089.1 Eggerthella lenta strain 1899B 16S ribosomal RNA gene  complete sequence	2083.15973668861	18345.8571033651	5088.51335065213	26312.8359251269	0	121803.300410768	29039.9948142866	40387.5652899944	98885.7203210815	13434.8907443596	6109.41405165232	22739.0797060101	20448.1019645232	98.3535613824577	17637.2603455597	661.846220030776	8971.40851113625	129.851579644466	12006.1819064284	15345.6098211903	23530.9014551172	11825.5356087006	333.227811193122	5471.91576207519	5709.78003752141	15180.6924082482	23474.7134033776	214.233686104803	413.234524367062	149.51258895999	3165.33605317765	0	0	344.649319317594	669.855177310665	6042.43129531824	17653.1671858775	8471.82667003136	286260.116128644	21913.3910121035	24419.8540390439	834.051544385443	7425.00742500742	0	1227.67172058192	0	15350.5739178537	0	15024.1982662341	17064.0522470254	17076.1160798521	229.626397850697	6994.60416250321	4423.47390150398	905.551027800417	864.782593655955	29006.0204936007	703.506982306799	9488.49519957052	18142.1007812211	74135.9372992419	9448.8188976378	2293.69071219097	7356.48512214302	1342.22182452687	62400.1825233858	836.270234753002	12587.0434659033	1044.30851857377	30885.458853453	157.057373058378	729.362682887693	244.621387247887	16399.0694481522	13047.068538398	0	37637.0858472977	1597.18894745248	0	369.649326006062	1341.33664196372	135.775481663521	12557.9419749211	274.025155509276	1873.79959713309	0	0	22790.8547173452	672.115281213034	1690.2793570792	484.038819913357	7925.36569901725	19900.80215541	3542.33085370174	0	7006.68940535681	0	25203.8785076735	33135.1515723468	4447.05848599177	2242.43179269964	122755.693225492	0	2662.67265768015	4460.91126504009	2129.74400477063	239.673085910818	2927.48208659771	265664.690939881	364.706168396995	363.609919278598	1017.70812131081	0	20370.6323383788	278.442947040151	0	16070.8244050976	5512.20647500521	18973.3502758969	1181.61408483989	3833.37592639918	499.737637740186	0	97.5257711850356	5559.67383246849	0	2918.67060898697	0	0	0	288.741951318107	1003.96566437428	3681.45708196086	867.490782910432	5440.758078959	237.495843822733	1420.95914742451	0	0	0	2340.32377870712	0	8065.44532780274	132.175476162153	447.687693065318	0	0	0	0	0	1626.28069604814
NR 037086.1 Clostridium tertium strain 795 16S ribosomal RNA gene  partial sequence	0	502.626222010002	0	498.821534125628	0	0	388.928501977053	0	0	777.225084384438	0	3236.27351621118	125.448478309958	196.707122764915	816.539830812947	0	18527.9088816944	0	3320.85882518233	10541.7667467307	5803.58556067913	0	0	0	0	562.247866972155	113.954919433872	0	0	0	0	0	21921.8122031421	0	0	0	1730.7026652821	540.754893831789	0	0	0	0	0	23718.4762089162	5524.52274261862	36321.775201953	414.880376158208	17205.7811424639	4786.47024410998	232.691621550347	7264.42507264425	0	1855.71130841922	113.422407730871	0	0	0	0	0	740.493909437595	0	2474.69066366704	0	3297.73470992618	8500.73822200349	0	0	0	0	1211.1944648413	0	0	0	381.373708096564	0	74019.5853064227	8222.25567740964	0	0	0	0	0	14404.6981477036	0	0	5630.9752604326	0	723.519197376037	403.26916872782	4148.86751283076	242.019409956679	0	918.498561018921	4427.91356712717	0	0	29947.279124583	481.602774031978	838.864596768274	0	0	3059.33191839232	0	0	0	0	0	139.403908885605	0	0	0	5088.54060655404	28726.1737335049	0	0	34737.076267561	0	122.493477222338	0	0	3833.37592639918	0	0	0	5030.18108651912	112833.896223519	126.898722129868	11833.4160400046	14444.9030127941	9323.48773029015	0	0	193.760899050572	433.745391455216	113.349126644979	474.991687645466	0	0	0	0	0	0	0	0	32681.2015937682	1615.01968305239	0	0	73840.9393535892	42229.7297297297	0
NR 037018.1 Acidaminococcus fermentans strain VR4 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	1223.1293765098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1203.40563795541	0	0	0	0	0	0	0	0	0	0	1241.02198160185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3091.73029357995	0	0	0	0	3247.13661589326	0	0	0	1765.87683811725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1662.47090675913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 037033.1 Actinomyces naeslundii strain CDC W826 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	1630.83916867973	0	97.0854934855634	0	0	0	0	125.448478309958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1085.89423390162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227.098962157743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3360.57640606517	0	0	0	0	0	0	0	0	1444.80832209594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2959.14637330502	590.807042419946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2849.9501258728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 037031.1 Gordonia sputi strain 3884 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149.186931224825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237.495843822733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 037079.1 Corynebacterium diphtheriae strain C7 s {-} tox 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	697.710115401253	0	0	0	0	0	0	0	0	77.5638738501156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 037117.1 Bifidobacterium pseudocatenulatum strain B1279 16S ribosomal RNA gene  partial sequence	14373.8021831514	1382.22211052751	0	374.116150594221	699.251800573387	10396.5997003333	518.571335969404	5825.1296091338	5809.04098014364	0	0	84824.4321617455	1505.3817397195	983.535613824577	0	0	0	19607.5885263144	766.352036580537	0	1055.19737466893	1635.44641396923	0	1183.11692152977	0	0	9914.07799074686	10068.9832469257	1101.9587316455	0	703.408011817255	0	0	0	2143.53656739413	31331.1252349834	8307.3727933541	0	300.851409488853	5109.33987328837	697.710115401253	1390.08590730907	0	0	61383.5860290958	0	43839.0264140506	0	0	11479.4533298171	0	10218.374704356	0	0	603.700685200278	2075.47822477429	3887.40480842072	40451.651482641	4244.85311559734	1110.74086415639	0	0	1802.18555957862	11922.579335887	0	0	16605.9375186667	3451.28611161865	9995.52439206325	0	5339.95068398486	22901.9882426736	20181.2644479507	0	330.305532617671	0	23624.5092703038	0	16921.4443456563	46945.4644027699	838.335401227323	0	0	1918.17608856493	936.899798566543	0	12325.3903040263	602.932664480031	66808.2589525755	0	19361.5527965343	0	459.249280509461	0	0	0	0	3531.75367623451	314.574223788103	0	498.318176155475	0	0	17307.372274921	25650.2397739805	0	359.509628866226	0	2116.85012701101	0	0	0	0	565.850898288301	0	0	0	0	9573.70885481035	1181.61408483989	1277.79197546639	1749.08173209065	9285.91326957006	0	0	0	0	0	0	0	8373.5165882251	125.495708046785	0	0	0	31111.955540778	0	0	0	0	0	0	13826.4777048047	0	0	0	0	952.925481227368	0	0	0
NR 037116.1 Bifidobacterium choerinum strain Su 806 16S ribosomal RNA gene  partial sequence	1249.89584201317	0	0	0	0	101.927448042483	0	291.25648045669	132.023658639628	0	0	0	0	0	0	0	0	779.109477866798	0	0	0	0	0	0	0	0	0	214.233686104803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276.586917438805	0	0	155.127747700231	0	1492.57158602953	0	0	0	0	99.677046369762	2110.5209469204	0	0	0	0	0	0	0	0	358.401529179858	0	895.121587348948	0	2041.74584975892	875.235219465231	3057.76734059859	0	0	0	0	0	286.804141451803	616.082210010104	0	0	184.675617278251	0	0	367.237516984735	1607.659604873	0	1075.38444994085	0	242.019409956679	0	0	0	0	0	1252.54779608522	1284.27406408528	0	0	0	0	0	0	0	0	0	0	0	121.568722798998	0	0	0	0	0	0	845.832863426187	0	0	0	0	0	2321.47831739252	0	0	0	0	0	0	186.469754605803	433.112926977161	0	0	0	0	474.991687645466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 037115.2 Bifidobacterium dentium strain B764 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403.26916872782	0	0	0	0	0	0	0	0	481.602774031978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
