#OTU ID	M5.8.22.17	M12.10.31.17	M36.3.13.18	M8.9.5.17	M20.10.31.17	M17.11.27.17	M18.11.14.17	M9.8.8.17	M11.10.31.17	M35.3.13.18	M19.12.11.17	M35.2.27.18	M21.12.19.17	M1.9.5.17	M21.11.8.17	M2.8.8.17	M6.9.5.17	M12.11.28.17	M17.11.14.17	M19.11.28.17	M4.9.5.17	M12.11.14.17	M11.11.14.17	M27.11.8.17	M30.11.8.17	M23.11.8.17	M11.11.27.17	M38.2.27.18	M2.7.25.17	M33.2.27.18	M5.7.25.17	M20.11.27.17	M12.12.11.17	M2.8.22.17	M19.10.31.17	M37.2.27.18	M14.11.27.17	M9.9.5.17	M17.10.31.17	M9.7.25.17	M18.11.28.17	M13.11.27.17	M2.9.5.17	M8.8.8.17	M24.12.19.17	M13.11.14.17	M21.11.22.17	M1.8.8.17	M8.8.22.17	M6.8.8.17	M10.7.25.17	M8.9.19.17	M22.12.19.17	M23.12.6.17	M7.8.8.17	M10.8.22.17	M1.7.25.17	M15.11.28.17	M23.11.22.17	M15.11.14.17	M3.7.11.17	M22.11.22.17	M37.4.9.18	M10.8.8.17	M27.11.22.17	M31.2.13.18	M15.10.31.17	M23.12.19.17	M36.2.27.18	M31.2.27.18	M22.11.8.17	M30.12.19.17	M5.9.5.17	M29.11.22.17	M33.3.12.18	M32.2.27.18	M14.11.14.17	M34.2.13.18	M10.9.5.17	M14.10.31.17	M18.12.11.17	M32.2.13.18	M16.11.14.17	M30.12.6.17	M27.12.19.17	M34.1.30.18	M31.1.30.18	M29.12.6.17	M13.10.31.17	M29.11.8.17	M32.1.30.18	M21.12.6.17	M33.1.30.18	M32.3.12.18	M2.7.11.17	M30.11.22.17	M34.3.12.18	M29.12.19.17	M33.2.13.18	M22.12.6.17	M15.12.11.17	M1.8.22.17	M9.8.22.17	M3.8.22.17	M3.8.8.17	M4.8.22.17	M3.7.25.17	M34.2.27.18	M18.10.31.17	M27.12.6.17	M9.9.19.17	M3.9.5.17	M24.12.6.17	M24.11.22.17	M6.8.22.17	M31.3.12.18	M16.10.31.17	M6.7.25.17	M1.7.11.17	M7.9.5.17	M2.9.19.17	M10.7.11.17	M38.3.13.18	M4.7.25.17	M4.8.8.17	M37.3.13.18	M5.8.8.17	M7.7.25.17	M8.7.11.17	M19.11.14.17	M4.7.11.17	M16.11.27.17	M35.3.27.18	M7.8.22.17	M9.7.11.17	M5.7.11.17	M8.7.25.17	M7.7.11.17	M20.11.14.17	M1.9.19.17	M6.7.11.17	M37.3.27.18	M38.4.9.18	M24.11.8.17	M35.4.9.18	M38.3.27.18	M36.3.27.18	M36.4.9.18
NR 042007.1 Roseburia inulinivorans strain A2-194 16S ribosomal RNA gene  complete sequence	844.105730272043	0	0	0	329948.203434072	128167.320735885	75717.2165988461	1149.52805487081	125.495708046785	113.867981462293	885.182052442119	0	0	7930.50891562682	0	794.804251067309	1686.74360091646	0	37778.459307999	22993.8683017862	503.214281221301	0	0	0	147.889615191221	1776.514478593	0	0	5911.79198646404	0	5761.03237700196	12185.6503923512	0	623.526917657035	73822.9025382678	0	0	4466.27958910228	62614.4737402564	936.816017850603	38267.3459596536	0	1253.5183982314	1756.27869633941	133.440085401655	0	0	1262.11141531232	0	1266.23684960272	463.22567196674	299.031139109286	0	0	4072.71650190677	0	1056.18926911703	110.0727580931	0	390.103084740143	81003.7152079907	0	0	153.083093503154	249.868818870093	0	149.51258895999	0	0	0	0	0	1759.19177703501	137.744841455687	0	0	0	0	2542.49138731043	132.175476162153	3699.33959937522	0	120778.568541225	0	0	0	0	139.008590730907	0	0	0	0	0	0	23150.9686852687	0	0	0	122.310693623944	0	229.766212878396	13137.8785783432	282.925449144151	1814.99967589291	642.425799820121	8165.39830812947	48312.6110124334	0	199756.748896116	1115.94688092847	24588.7016079615	495.458298926507	0	294.793939036613	0	0	196387.840881378	3085.46744831842	13951.9545419954	0	10965.6484278841	41133.380311696	0	3309.36550437739	0	0	4878.84208814441	0	44266.9329339324	133099.078954374	128644.939965695	171414.338118745	0	1058.4250635055	54583.6875307593	12114.9186569747	4296.85102203671	58448.4590860786	58986.8147120056	8271.78729689808	85983.7058502173	0	0	0	0	0	0	0
NR 042187.1 Cloacibacterium normanense strain NRS1 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	1021.80271544072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403.754920763097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1224.66474802523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2123.00356011366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 042054.1 Enterococcus faecium strain LMG 11423 16S ribosomal RNA gene  complete sequence	120.586532896006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	576.103237700196	0	0	124.705383531407	0	0	0	0	0	170.330185063746	0	0	0	250.896956619916	0	0	0	388.341973942254	139.542023080251	0	0	199.354092739524	142.747023724555	1017.70812131081	0	456.308464522017	132.023658639628	0	0	0	0	0	0	153.083093503154	0	0	0	0	0	0	184.675617278251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180.251631277263	0	0	0	0	256.970319928048	0	0	0	0	0	0	0	0	294.793939036613	0	0	0	0	253.671900763552	0	223.788743426206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 042167.1 Actinomyces graevenitzii strain CCUG 27294 16S ribosomal RNA gene  complete sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	247.828403613338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	509.637240212417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	522.202301171474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223.788743426206	819.390046049721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475.048098619985	0	0	0	0	0	0	0
NR 042154.1 Enterobacter hormaechei strain 0992-77 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	113.867981462293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174.067433723825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	635.414846467888	0	0	0	0	0	0	0	237.524049309993	0	0	0	0	0	0	0
NR 042358.1 Mesorhizobium thiogangeticum strain SJT 16S ribosomal RNA gene  complete sequence	0	0	0	0	0	0	0	0	0	113.867981462293	0	0	0	0	0	0	0	0	0	111.08148938061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157.057373058378	0	0	0	0	0	0	180.251631277263	0	0	0	0	385.455479892072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	559.409263817409	0	0	0	0	0	0	0	0	0	0	0	0	76335.8778625954	590.841949778434	0	0	0	0	0	0	0	0
NR 042356.1 Serratia ureilytica strain NiVa 51 16S ribosomal RNA gene  complete sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101.927448042483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138.293458719403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 042499.1 Bacteroides xylanisolvens strain XB1A 16S ribosomal RNA gene  partial sequence	1326.45186185607	338455.991707603	353690.729015739	17932.4230793431	25422.461492448	64764.1948143275	65969.1917073779	1404.97873373098	456804.377290297	213388.597260336	637724.492003856	254036.721762034	5837.34121797394	2478.28403613338	3487.06411698538	9424.10754836952	4779.10686926331	674786.317666073	68865.530989489	77534.8795876655	1132.23213274793	385276.073619632	326322.537317989	557919.788039719	244313.644295898	1887.54663350506	433012.889455135	27379.6343397469	29558.9599323202	597706.821103479	1728.30971310059	53965.0231661266	605422.872737641	8729.37684719849	74985.4679325712	15948.3193701423	179008.460946787	2800.8871999455	77096.7329726967	1107.14620291435	50033.1269562039	658312.37891092	5697.81090105182	7025.11478535765	2135.04136642647	558558.12671516	3062.87241744167	3786.33424593697	14512.3704003461	949.677637202039	1621.28985188359	9469.31940512739	2283.95237959289	7123.95684917566	2221.48172831278	228.154232261008	6733.20659062104	523616.110248874	5559.67383246849	530247.617933039	74913.2103051343	2458.58815575156	41068.4645527815	1071.58165452207	241123.41020964	681516.49089026	517463.070390527	2924.63866561002	403.502400839285	869029.330856347	42106.0407394412	490200.018755945	2010.50488804001	264332.350753464	617067.94154612	580491.582298448	360026.334938841	663133.183281299	1779.7439711173	640522.357481793	605047.543364481	710542.052129867	36380.5627350344	217266.724803787	424703.432038395	496104.491292392	570789.198866179	377686.341015875	531376.887354421	271670.59939823	764444.316114688	6908.58846629336	227890.248307707	693148.557433845	85989.3122595694	288837.386281089	633654.044868998	440461.419804836	526792.157438325	1802.51631277263	696191.625021541	2904.16263310745	565.850898288301	10501.0695533804	1284.85159964024	979.847796975536	30550.621669627	406723.001207169	81436.2391264113	90391.6973552059	6593.18497374361	2477.29149463253	3855.76769664415	1179.17575614645	14340.618367464	774669.008954968	24243.6414236325	3085.46744831842	10400.5479313056	2602.47234873129	3804.4086382455	17862.7030038839	875163.367055521	5114.47396131051	1051931.39164727	704482.732900723	30086.1928768905	6388.95987733197	16641.7041105009	58563.5947399244	17152.6586620926	30342.8286762375	109926.768438945	2116.85012701101	3579.25819873831	4153.68639667705	6752.19446320054	1475.97118904239	13879.2505204719	3545.05169867061	15676.5872544595	35254.8016305346	1727.48037390353	10336.6228497874	5976.73670176084	197866.483138335	10557.4324324324	1790.75077226127
NR 042438.1 Lactobacillus graminis strain G90 {1} 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138.293458719403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447.577486852411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237.524049309993	0	0	0	0	0	0	0
NR 042745.1 Bacteroides massiliensis strain B84634 16S ribosomal RNA gene  partial sequence	0	0	0	104.867971224229	0	0	226.698253289958	0	0	0	98.3535613824577	0	0	0	0	113.543464438187	0	0	0	0	0	0	203.50641553975	0	147.889615191221	1776.514478593	0	0	101.927448042483	129.851579644466	0	0	0	0	0	0	0	75.699654052581	0	0	228.461766923305	0	0	0	0	0	0	0	0	0	0	0	142.747023724555	0	0	114.077116130504	0	0	0	195.051542370071	0	0	0	0	249.868818870093	0	149.51258895999	0	0	0	0	0	0	137.744841455687	123.216442002021	0	0	0	127.124569365521	0	137.012577754638	0	0	0	0	0	0	0	0	124.848621046981	0	0	157.057373058378	0	0	172.956518731191	0	0	0	0	114.883106439198	0	0	0	0	0	0	0	132.201686893525	0	0	0	132.957506780833	0	0	214.233686104803	286.906999096243	0	253.671900763552	0	0	0	242.02526743792	0	0	0	0	0	0	532.396315817494	0	226.439019971922	0	0	0	0	0	295.194237808478	0	0	0	0	0	0	0	0	0	0
NR 042583.1 Alloscardovia omnicolens strain CCUG 31649 16S ribosomal RNA gene  complete sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	872.937684719849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	498.38523184881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 042620.1 Leuconostoc holzapfelii strain BFE 7000 16S ribosomal RNA gene  complete sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	123.914201806669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203.854896084967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132.023658639628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	950.09619723997	0	0	0	0	0	0	0
NR 042650.1 Biostraticola tofi strain BF36 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	113.867981462293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242.02526743792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 044289.1 {Clostridium} lavalense strain CCRI-9842 16S ribosomal RNA gene  partial sequence	361.759598688019	0	0	314.603913672686	2311.13286294982	26087.1537781004	25616.9026217653	255.450678860179	21334.2703679534	0	52127.3875327026	381.723098064664	35785.4396406228	1363.05621987336	61979.7525309336	2952.13007539286	140.561966743039	1832.75296156217	28159.5895948922	13663.023193815	2767.67854671716	10306.7484662577	28185.6385522554	3048.10138454144	6802.92229879618	23094.688221709	26639.3103562387	0	4790.59005799672	17659.8148316474	4608.82590160157	10578.7514395136	62185.1706018927	498.821534125628	35070.7227281535	201.877460381548	1398.50360114677	908.395848630972	48984.1121097244	0	14050.3986657833	0	3988.46763073627	376.345434929874	66052.8422738191	359.509628866226	61257.4483488333	1359.19690879789	4744.42878472852	949.677637202039	347.419253975055	10466.089868825	92928.3124446855	46814.5735802972	493.66260629173	2053.38809034908	264.047317279256	440.291032372398	7412.89844329133	195.051542370071	8932.74052418946	4148.86751283076	0	306.166187006307	21988.4560605682	7439.49936545447	0	40850.5981357787	0	10717.7306991533	184.675617278251	15674.6111490696	2764.44422105501	48486.184192402	15525.2716922546	31835.2597011501	693.024706330781	22265.7857160144	1906.86854048282	132.175476162153	24936.2891513441	9849.09775229519	1224.93477222338	99912.7943191728	66558.0005433306	1249.89584201317	1790.2431746979	24465.5119686397	607.843613994991	73161.2919335306	2021.19365922675	39633.4812013672	3455.26220728432	30703.0643330745	5570.15787916239	24559.8256598291	15155.342258146	53988.7998390396	14310.3511540014	25956.2349039259	54454.5924521799	138.293458719403	5375.58353373886	648.214169961755	1027.88127971219	979.847796975536	23445.8259325044	28786.3311356672	31596.2031675524	137261.466354202	4188.61163037829	4954.58298926507	18481.0934425358	147.396969518307	1529.66595919616	10068.9832469257	1577.98849502934	33940.1419315026	1268.35950381776	433.745391455216	3133.04240796688	19009.8490683535	0	601.702818977707	39435.54900936	0	5691.98243616848	42167.135190391	3328.34082210018	41526.9126337646	9529.25481227368	1358.63411983153	158.853711616972	3175.27519051651	0	346.140533056421	613.835860290958	14464.5176526154	10409.4378903539	7090.10339734121	4988.00503550985	0	0	390.06123961462	0	1720.57811424639	0	0
NR 043142.1 Flavonifractor plautii strain Prevot S1 16S ribosomal RNA gene  partial sequence	95142.7744549489	21632.3403488215	18260.1274239327	38486.5454392919	13051.1032260696	29943.51564095	24143.3639753806	35763.0950404251	21208.7746599066	45091.7206590679	3442.37464838602	26529.7553154941	26394.9342030126	45228.6836594342	78402.6996625422	36333.9086202198	68594.2397706029	11496.3594861627	7388.40717093707	19328.1791522261	40257.1424977041	9325.15337423313	10887.5932313766	192382.091232019	110177.76331746	58180.8491739208	17538.9248308156	69571.2020108322	27724.2658675555	27268.8317253379	28229.0586473096	19014.9709419106	6517.22311984902	93903.1537991495	33714.3964347995	0	7691.76980630725	87508.8000847836	43020.8288963667	42412.2160808728	29585.798816568	3435.1512153565	45126.6623363304	23333.4169656522	190552.441953563	4553.78863230554	232499.860778526	25436.3992932176	58607.6496937053	34715.9936266079	40763.8591330732	26813.125473466	87218.4314957033	122124.974557297	52204.8206153504	28177.0476842345	9769.75073933249	8915.89340554106	29122.1010272159	9459.99980494846	18880.565198855	59928.0862964443	37132.7366998066	21737.7992774478	79708.1532195597	45220.486339037	16595.8973745589	104437.903317106	8473.55041762499	64842.2707298775	1108.0537036695	44746.3258443525	112336.960619236	51516.5707044271	23411.1239803839	29827.6307109875	12820.9570671194	140613.27718483	74240.7485094644	10045.3361883236	2877.2641328474	39396.3910091808	67493.9059495082	57306.5902578797	180808.355217483	58536.7886009499	33417.8725943607	54352.3589757847	8631.37931872888	158682.597350712	65977.5358761875	32724.8927350738	33296.1630883762	23415.566573084	7484.89965012446	41682.521014217	82665.5032262509	68743.5029006405	73141.7947871182	41638.1268250478	4480.44115112873	36232.8861844835	73277.691328335	47967.8485771699	45612.2317872286	63526.7988372473	8525.75488454707	106323.706936577	30274.1862986172	55797.3440464234	13419.0705936193	89677.9521056978	173243.631335425	97871.5877601557	61569.0548576455	43060.9709070654	42605.6893657921	33940.1419315026	73311.1793206666	137931.034482759	23274.0293163254	2785.92615656905	364974.103296384	97626.2823791329	950.254192996627	55754.4566271351	10570.8245243129	72834.1426015845	26626.7265768015	39929.7236863121	952.925481227368	142883.021602283	46385.2837921558	51862.8281117697	15211.8473446378	40152.3018345448	85323.1845804432	7084.66170740347	0	36632.2008862629	1187.62024654996	15913.6257360052	6717.97923184706	4290.67363576081	36779.9181646821	129043.358568479	0	5372.25231678381
NR 042878.1 Haemophilus parainfluenzae strain CCUG 12836 16S ribosomal RNA gene  partial sequence	482.346131584025	0	0	0	0	0	0	0	0	0	0	0	0	7558.76631020681	0	113.543464438187	1265.05770068735	0	0	0	1761.24998427455	0	0	0	0	0	0	0	20181.6347124117	0	0	0	0	0	0	0	0	0	0	0	0	0	227.912436042073	0	0	0	0	582.51296091338	279.084046160501	0	0	0	0	0	6664.44518493835	0	1452.26024503591	0	0	0	0	0	0	0	0	0	0	0	0	0	184.675617278251	0	753.939333015003	0	0	0	0	0	127.124569365521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	696.269734895298	0	0	0	0	0	0	3595.62992670447	0	0	256.970319928048	0	0	0	0	0	72214.7671830035	0	0	0	0	0	0	0	761.015702290657	0	1118.94371713103	0	0	902.55422846656	0	0	0	0	1331.33632884007	0	3811.70192490947	0	0	0	0	692.281066112842	1227.67172058192	52249.3800921006	0	0	118049.452507066	0	0	0	0	0	0	0
NR 042832.1 Roseburia faecis strain M72 1 16S ribosomal RNA gene  partial sequence	361.759598688019	0	0	314.603913672686	407.846975814674	1020.80166957784	453.396506579917	894.077376010627	125.495708046785	0	393.414245529831	0	0	11771.8491716336	0	6131.34707966209	0	1499.52515036905	278.80781777121	999.733404425486	629.017851526626	1472.39263803681	0	117.234668636209	295.779230382443	0	0	0	12435.148661183	15582.189557336	62795.2529093214	267.816492139586	271.550963327042	498.821534125628	0	0	699.251800573387	1362.59377294646	851.897601908251	596.155647723111	1370.77060153983	824.43629168556	7635.06660740943	1254.48478309958	0	958.692343643271	0	5825.1296091338	0	527.598687334466	115.806417991685	0	0	0	2344.89737988572	0	5941.06463878327	550.363790465498	0	682.680398295249	0	0	0	0	249.868818870093	11378.057853048	1046.58812271993	0	0	56803.9727055125	0	0	5403.23188660752	0	12937.7264102122	30114.4348524393	1386.04941266156	0	127.124569365521	396.526428486459	1507.13835530102	46431.4608322488	244.986954444676	0	150.925171300069	0	0	0	486.274891195993	249.697242093961	144.370975659053	0	16805.1389172465	18039.5436353862	14099.4621316298	172.956518731191	18140.4854302051	167.667080245465	19325.0895925831	0	919.064851513585	84773.8901949938	848.776347432452	1166.78550593116	128.485159964024	326.615932325179	0	25536.2614913177	264.40337378705	0	36146.1670325238	165.152766308836	0	0	0	10068.9832469257	0	0	66715.7099008143	1734.98156582086	61765.6931856328	13274.1187460055	484.050534875841	601.702818977707	950.254192996627	0	0	0	54917.623564653	2129.58526326998	377358.490566038	0	0	2116.85012701101	130642.924253948	78920.041536864	2455.34344116383	66123.5092690991	0	14180.2067946824	120424.693000166	122.412505661578	0	0	0	1720.57811424639	0	0
NR 042876.1 Aggregatibacter aphrophilus strain CCUG 3715 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138.293458719403	282.925449144151	0	0	0	0	0	0	0	387.834410220212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 042897.1 Enterococcus hermanniensis strain LMG 12317 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113.543464438187	0	0	0	0	0	0	0	0	0	0	0	0	101.927448042483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278.442947040151	97.0854934855634	0	0	0	0	0	0	0	684.462696783025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369.351234556502	0	251.313111005001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180.251631277263	0	0	282.925449144151	0	256.970319928048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	451.27711423328	0	0	0	0	0	0	0	0	0	0	0	346.140533056421	0	0	0	0	0	0	0	585.091859421929	0	0	0	0
NR 043016.1 Bacteroides salyersiae strain WAL 10018 16S ribosomal RNA gene  partial sequence	120.586532896006	0	0	104.867971224229	0	0	113.349126644979	0	250.99141609357	227.735962924585	0	0	380.696166389604	0	224.971878515186	0	421.685900229116	166.613905596561	0	0	0	0	203.50641553975	0	0	0	330.923110015388	0	0	0	0	0	271.550963327042	0	0	0	0	0	0	0	0	0	0	125.448478309958	0	359.509628866226	0	0	0	0	115.806417991685	99.677046369762	0	0	0	0	0	220.145516186199	0	0	0	0	0	0	0	0	149.51258895999	0	0	0	0	0	0	0	0	0	346.51235316539	0	127.124569365521	264.350952324306	0	0	0	0	0	104.15798683443	0	139.008590730907	121.568722798998	0	0	0	0	119.467176393286	0	0	0	0	0	0	114.883106439198	276.586917438805	0	259.285667984702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253.671900763552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 042953.1 Anaerosporobacter mobilis strain IMSNU 40011 16S ribosomal RNA gene  partial sequence	0	6309.4326017396	0	0	0	1134.22407730871	1473.53864638473	0	0	0	983.535613824577	0	0	247.828403613338	112.485939257593	681.260786629122	0	4498.57545110715	1394.03908885605	1777.30383008975	503.214281221301	981.59509202454	0	234.469337272418	147.889615191221	0	0	0	0	649.257898222332	576.103237700196	669.541230348965	4480.5908948962	0	193.760899050572	0	2797.00720229355	227.098962157743	425.948800954125	85.165092531873	2056.15590230975	2335.90282644242	0	0	0	1438.03851546491	0	485.427467427817	0	0	0	0	0	0	0	342.231348391513	132.023658639628	1981.30964567579	0	1852.98965251568	1015.08415047607	0	171.118602303256	0	0	1166.98029262031	1495.1258895999	188.686365523227	0	178.628844985888	0	0	251.313111005001	0	246.432884004041	0	1039.53705949617	484.038819913357	0	1453.93023778368	2877.2641328474	703.506982306799	0	0	150.925171300069	1041.5798683443	596.747724899299	278.017181461814	1458.82467358798	124.848621046981	577.483902636214	0	628.229492233513	238.934352786572	4177.61840937179	0	918.505591402788	335.334160490929	244.621387247887	0	4595.32425756793	414.880376158208	282.925449144151	0	0	0	0	928.591326957006	1454.21855582877	0	310.26752817617	495.458298926507	0	0	191.20824489952	0	286.906999096243	0	0	0	0	983.268055259665	0	150.425704744427	475.127096498313	0	0	0	3328.34082210018	1597.18894745248	0	0	0	0	0	0	0	295.194237808478	0	1181.68389955687	1187.62024654996	0	0	0	0	0	0	0
NR 042930.1 Acetanaerobacterium elongatum strain Z7 16S ribosomal RNA gene  complete sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147.889615191221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123.415651572932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133.971035462133	0	0	0	0	0	0	0	0	0	351.7534911534	0	249.159088077738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
